,Title,Author,Average Rating,No of ratings,No of reviews,No of pages,No of awards,summary,Genre
620,Patriots,"James Wesley, Rawles",3.64,"5,054",485,384,0,"America faces a full-scale socioeconomic collapseâthe stock market plummets, hyperinflation cripples commerce and the mounting crisis passes the tipping point. Practically overnight, the fragile chains of supply and high-technology infrastructure fall, and wholesale rioting and looting grip every major city.

As hordes of refugees and looters pour out of the cities, a small America faces a full-scale socioeconomic collapseâthe stock market plummets, hyperinflation cripples commerce and the mounting crisis passes the tipping point. Practically overnight, the fragile chains of supply and high-technology infrastructure fall, and wholesale rioting and looting grip every major city.

As hordes of refugees and looters pour out of the cities, a small group of friends living in the Midwest desperately tries to make their way to a safe-haven ranch in northern Idaho. The journey requires all their skill and training since communication, commerce, transportation and law enforcement have all disappeared. Once at the ranch, the group fends off vicious attacks from outsiders and then looks to join other groups that are trying to restore true Constitutional law to the country.

Patriots is a thrilling narrative depicting fictional characters using authentic survivalist techniques to endure the collapse of the American civilization. Reading this compelling, fast-paced novel could one day mean the difference between life and death.",fiction
621,Anne Frank House: A Museum With A Story,Janrense Boonstra,4.23,31,5,NA,0,,non-fiction
622,Salem Falls,Jodi Picoult,3.83,"75,977","3,658",434,0,"Jack buries his past, content to become the mysterious stranger who has appeared out of the blue. Addie, desperate for answers, must look into her heart -- and into Jack's lies and shadowy secrets -- for evidence that will condemn or redeem the man she has come to love.

When Jack St. Bride arrives by chance in the sleepy New England town of Salem Falls, he decides to reinve Jack buries his past, content to become the mysterious stranger who has appeared out of the blue. Addie, desperate for answers, must look into her heart -- and into Jack's lies and shadowy secrets -- for evidence that will condemn or redeem the man she has come to love.

When Jack St. Bride arrives by chance in the sleepy New England town of Salem Falls, he decides to reinvent himself. Tall, blond, and handsome, Jack was once a beloved teacher and soccer coach at a girls' prep school -- until a student's crush sparked a powder keg of accusation and robbed him of his reputation. Now, working for minimum wage washing dishes for Addie Peabody at the Do-Or-Diner, Jack buries his past, content to become the mysterious stranger who has appeared out of the blue.

With ghosts of her own haunting her, Addie Peabody is as cautious around men as Jack St. Bride is around women. But as this unassuming stranger steps smoothly into the diner's daily routine, she finds him fitting just as comfortably inside her heart -- and slowly, a gentle, healing love takes hold between them.

Yet planting roots in Salem Falls may prove fateful for Jack. Amid the white-painted centuries-old churches, a quartet of bored, privileged teenage girls have formed a coven that is crossing the line between amusement and malicious intent. Quick to notice the attractive new employee at Addie's diner, the girls turn Jack's world upside down with a shattering allegation that causes history to repeat itself -- and forces Jack to proclaim his innocence once again. Suddenly nothing in Salem Falls is as it seems: a safe haven turns dangerous, an innocent girl meets evil face-to-face, a dishwasher with a Ph.D. is revealed to be an ex-con. As Jack's hidden past catches up with him, the seams of this tiny town begin to tear, and the emerging truth becomes a slippery concept written in shades of gray. Now Addie, desperate for answers, must look into her heart -- and into Jack's lies and shadowy secrets -- for evidence that will condemn or redeem the man she has come to love.",fiction
623,Heat Wave,Richard Castle,3.57,"63,862","4,822",224,0,"A New York real estate tycoon plunged to his death on a Manhattan sidewalk. A trophy wife with a past survives a narrow escape from a brazen attack. Mobsters and moguls with no shortage of reasons to kill trot out their alibis. And then, in the suffocating grip of a record heat wave, comes another shocking murder and a sharp turn in a tense journey into the dirty little se A New York real estate tycoon plunged to his death on a Manhattan sidewalk. A trophy wife with a past survives a narrow escape from a brazen attack. Mobsters and moguls with no shortage of reasons to kill trot out their alibis. And then, in the suffocating grip of a record heat wave, comes another shocking murder and a sharp turn in a tense journey into the dirty little secrets of the wealthy. Secrets that prove to be fatal. Secrets that lay hidden in the dark until one NYPB detective shines a light.
Mystery sensation Richard Castle, blockbuster author of the wildly bestselling Derrick Storm novels, introduces his newest character, NYPD Homicide Detective Nikki Heat. Tough, sexy, professional, Nikki Heat carries a passion for justice as she leads one of New York Cityâs top homicide squads. Sheâs hit with an unexpected challenge when the commissioner assigns superstar journalist Jameson Rook to ride along with her to research an article on New Yorkâs finest. Pulitzer- Prize-winning Rook is as much a handful as he is handsome. His wisecracking and meddling arenât her only problems. as she works to unravel the secrets of the murdered real estate tycoon, she must also confront the spark between them. The one called Heat.",mystery
624,Never Trust a Liberal Over Three --Especially a Republican,Ann Coulter,3.79,390,37,Thank,0,"You have NEVER seen Coulter like this before! Coulter is uncensored, unapologetic, and unflinching in her ruthless mockery of liberals, sissies, morons, hypocrites, and all other species of politician.

Coulter doesnât stop at the politicians, though. Watch her skewer pundits, salesmen, celebrities, and bureaucrats with ruthlessness and hilarity. No topic is safe! This is Co You have NEVER seen Coulter like this before! Coulter is uncensored, unapologetic, and unflinching in her ruthless mockery of liberals, sissies, morons, hypocrites, and all other species of politician.

Coulter doesnât stop at the politicians, though. Watch her skewer pundits, salesmen, celebrities, and bureaucrats with ruthlessness and hilarity. No topic is safe! This is Coulter at her most incisive, funny, and brilliant, featuring irreverent and hilarious material her syndicators were too afraid to print!",politics
625,Zombie,Joyce Carol Oates,3.34,"8,949","1,321",006,1,"Meet Quentin P., the most believably terrifying sexual psychopath and killer ever brought to life in fiction. The author deftly puts you inside the mind of a serial killer--succeeding not in writing about madness, but in writing with the logic of madness.",horror
626,Shampoo Planet,Douglas Coupland,3.51,"9,640",291,NA,0,"Tyler Johnson is a 20-year-old MTV child. Once a baby raised in a hippie commune, he is now an ambitious Reagan youth dreaming of a career with the corporation whose offices his mother once firebombed.",fiction
627,Shadow Play,Iris Johansen,4.09,"4,832",458,NA,0,"An explosive new Eve Duncan thriller from the New York Times #1 bestselling author

Eve Duncan is the most sought-after artist in the field of forensic sculpting. Dedicated to her work ever since her daughter Bonnie was taken and killed at the age of seven, Eve feels a sense of duty to those whose lives were lost and whose bones are now in her hands. When a sheriff in Califo An explosive new Eve Duncan thriller from the New York Times #1 bestselling author

Eve Duncan is the most sought-after artist in the field of forensic sculpting. Dedicated to her work ever since her daughter Bonnie was taken and killed at the age of seven, Eve feels a sense of duty to those whose lives were lost and whose bones are now in her hands. When a sheriff in California contacts her with a request for help on the reconstruction of the skull of a nine-year-old girl whose body has been buried for eight years, his intensity and investment in the case puzzle her. But when the ghost of the girl begins communicating with her, Eve finds herself wrapped up in the case more intensely than she could have ever imagined. Not since Bonnie has Eve had such an experience, and suddenly she finds herself determined to solve the murder and help the little girl find peace. Except that the killer is still out there, and he knows Eve is on the case. And he wonât rest until anything and anyone that could reveal his identity is eliminated...",mystery
628,,,NA,NA,NA,NA,0,,NA
629,Promises from God for Single Women,T.D. Jakes,4.21,253,16,NA,0,"In the inspiring tradition of The Lady, Her Lover, and Her Lord, Bishop T. D. Jakes delivers a compassionate collection of scriptural verse and empowering wisdom for all women still looking for love, searching for their own divine worth--and longing for a connection with the Lord.

If you're a single woman, chances are you have concerns about your life and where it's headed In the inspiring tradition of The Lady, Her Lover, and Her Lord, Bishop T. D. Jakes delivers a compassionate collection of scriptural verse and empowering wisdom for all women still looking for love, searching for their own divine worth--and longing for a connection with the Lord.

If you're a single woman, chances are you have concerns about your life and where it's headed. You may be struggling with loneliness, wondering if you will ever find Mr. Right. Or if you are in a relationship, you may be dealing with issues of commitment, fidelity, sexuality, and intimacy. Now, with inspirational and specifically chosen Bible verses and passages, as well as his own personal understanding and insight, Bishop Jakes guides you through the joys, and sometimes overwhelming hardships, of being single--touching on love, sex, forgiveness, temptation, and other topics that affect your life--all the way directing you toward a stronger relationship with God.

Promises from God for Single Women is a vital handbook for navigating the complex path of being a single woman in today's world.",christian
630,The Darkest Night,Gena Showalter,4.05,"82,926","3,624",274,1,"His powersâInhuman...

His passionâBeyond immortal...

All her life, Ashlyn Darrow has been tormented by voices from the past. To end the nightmare, she has come to Budapest seeking help from men rumored to have supernatural abilities, not knowing she'll be swept into the arms of Maddox, their most dangerous memberâa man trapped in a hell of his own.

Neither can resist the His powersâInhuman...

His passionâBeyond immortal...

All her life, Ashlyn Darrow has been tormented by voices from the past. To end the nightmare, she has come to Budapest seeking help from men rumored to have supernatural abilities, not knowing she'll be swept into the arms of Maddox, their most dangerous memberâa man trapped in a hell of his own.

Neither can resist the instant hunger than calms their torments... and ignites an irresistible passion. But every heated touch and burning kiss will edge them closer to destructionâand a soul-shattering test of love...

Though they carry an eternal curse, the Lords of the Underworld are irresistibly seductiveâand unimaginably powerful...

Donât miss this incredible new paranormal series from Gena Showalter!",fantasy
631,Women,Charles Bukowski,3.83,"68,939","3,156",489,0,"Alternate cover for this ISBN can be found here

Low-life writer and unrepentant alcoholic Henry Chinaski was born to survive. After decades of slacking off at low-paying dead-end jobs, blowing his cash on booze and women, and scrimping by in flea-bitten apartments, Chinaski sees his poetic star rising at last. Now, at fifty, he is reveling in his sudden rock-star life, runn Alternate cover for this ISBN can be found here

Low-life writer and unrepentant alcoholic Henry Chinaski was born to survive. After decades of slacking off at low-paying dead-end jobs, blowing his cash on booze and women, and scrimping by in flea-bitten apartments, Chinaski sees his poetic star rising at last. Now, at fifty, he is reveling in his sudden rock-star life, running three hundred hangovers a year, and maintaining a sex life that would cripple Casanova.

With all of Bukowski's trademark humor and gritty, dark honesty, this 1978 follow-up to Post Office and Factotum is an uncompromising account of life on the edge.",fiction
632,Secret Societies...and How They Affect Our Lives Today,Sylvia Browne,3.50,683,55,NA,0,"Fresh from the success of her book Secrets & Mysteries of the World, Sylvia Browne now writes about the clandestine world of secret societies. Sylviaâs research, combined with her amazing communication with her spirit guide Francine, has uncovered the fact that many secret societies affect the lives of each of us every day . . . whether it be in the areas of religion, poli Fresh from the success of her book Secrets & Mysteries of the World, Sylvia Browne now writes about the clandestine world of secret societies. Sylviaâs research, combined with her amazing communication with her spirit guide Francine, has uncovered the fact that many secret societies affect the lives of each of us every day . . . whether it be in the areas of religion, politics, economy, government, crime, or other worldwide influences. She shares her knowledge of the conspiracies, coverups, long-held secrets, misinformation, and power manipulations of secret societies in both the past and present and how they can affect us today and in the future.


From the mysterious secrets of the Knights Templar to the powerful secret societies of the modern age, Sylvia takes us on an amazing journey to explore and unearth the truth. She discusses the amazing influence of the Freemasons on our Founding Fathers, the influence of religion on earth-shaking secrets and terrorism, the agenda of powerful secret societies for a âNew World Order,â and much more.


Sylvia explores it all, and even gives us information on a powerful secret society that no one has even heard about. So lock your windows and doors and read about these societies and their secrets . . . some will really raise the hair on your neck!",non-fiction
633,The Secret Magdalene,Ki Longfellow,4.10,"4,723",473,167,0,"Raised like sisters, Mariamne and Salome are indulged with riches, position, and learningâa rare thing for females in Jerusalem. But Mariamne has a further gift: an illness has left her with visions; she has the power of prophecy. It is her prophesying that drives the two girls to flee to Egypt, where they study philosophy, mathematics, and astronomy in the Great Library o Raised like sisters, Mariamne and Salome are indulged with riches, position, and learningâa rare thing for females in Jerusalem. But Mariamne has a further gift: an illness has left her with visions; she has the power of prophecy. It is her prophesying that drives the two girls to flee to Egypt, where they study philosophy, mathematics, and astronomy in the Great Library of Alexandria.

After seven years they return to a Judaea where many now believe John the Baptizer is the messiah. Salome too begins to believe, but Mariamne, now called Magdalene, is drawn to his cousin, Yeshu'a, a man touched by the divine in the same way she was during her days of illness. Together they speak of sharing their direct experience of God; but Yeshu'a unexpectedly gains a reputation as a healer, and as the ill and the troubled flock to him, he and Magdalene are forced to make a terrible decision.

This radical retelling of the greatest story ever told brings Mary Magdalene to lifeânot as a prostitute or demon-possessedâbut as an educated woman who was truly the ""apostle to the apostles.""

From the Hardcover edition.",historical
634,This Present Darkness,Frank E. Peretti,4.22,"98,194","2,177",684,0,"""For we do not wrestle against flesh and blood, but against the rulers, against the authorities, against the cosmic powers over this present darkness, against the spiritual forces of evil in the heavenly places.""
Ephesians 6:12

Ashton is just a typical small town. But when a skeptical reporter and a prayerful, hardworking pastor begin to investigate mysterious events, they ""For we do not wrestle against flesh and blood, but against the rulers, against the authorities, against the cosmic powers over this present darkness, against the spiritual forces of evil in the heavenly places.""
Ephesians 6:12

Ashton is just a typical small town. But when a skeptical reporter and a prayerful, hardworking pastor begin to investigate mysterious events, they suddenly find themselves caught up in a hideous New Age plot to enslave the townspeople, and eventually the entire human race. The physical world meets the spiritual realm as the battle rages between forces of good and evil.

This Present Darkness is a gripping story that brings keen insight into spiritual warfare and the necessity of prayer. Since its original publication more than 2.7 million copies have been sold. The companion volume, Piercing the Darkness, continues the story of the battle between spiritual forces.",fiction
635,"The Passion: Photography from the Movie ""The Passion of the Christ""",Ken Duncan Mel Gibson Philippe Antonello,4.11,79,7,"Inc.
(first",0,"The Passion is a visual portrayal of the last twelve hours in the life of Jesus. Gripping photos taken on the set of Mel Gibson's new film, The Passion of Christ, together with the biblical narratives in the Douay Rheims Translation, present the story in vivid detail. A sweeping overview of the Passion story in powerful images that will enhance the movie experience! ""This The Passion is a visual portrayal of the last twelve hours in the life of Jesus. Gripping photos taken on the set of Mel Gibson's new film, The Passion of Christ, together with the biblical narratives in the Douay Rheims Translation, present the story in vivid detail. A sweeping overview of the Passion story in powerful images that will enhance the movie experience! ""This is a movie about love, hope, faith, and forgiveness. He [Jesus] died for all mankind, suffered for all of us. It's time to get back to that basic message. The world has gone nuts. We could all use a little more love, faith, hope, and forgiveness."" --Mel Gibson, Icon Productions",christian
636,sTORI Telling,Tori Spelling,3.62,"16,723","1,752",016,0,"This title sees Tori set the record straight on her personal life and lets readers experience the truly unique life she's led - with its undeniable childhood privileges, tabloid misperceptions, career successes, and personal regrets. This is Tori's opportunity to define herself on her own terms. This title sees Tori set the record straight on her personal life and lets readers experience the truly unique life she's led - with its undeniable childhood privileges, tabloid misperceptions, career successes, and personal regrets. This is Tori's opportunity to define herself on her own terms.",non-fiction
637,,,NA,NA,NA,NA,0,,NA
638,Ash,Malinda Lo,3.63,"33,223","3,611",Brown,8,"Cinderella retold

In the wake of her father's death, Ash is left at the mercy of her cruel stepmother. Consumed with grief, her only joy comes by the light of the dying hearth fire, rereading the fairy tales her mother once told her. In her dreams, someday the fairies will steal her away, as they are said to do. When she meets the dark and dangerous fairy Sidhean, she b Cinderella retold

In the wake of her father's death, Ash is left at the mercy of her cruel stepmother. Consumed with grief, her only joy comes by the light of the dying hearth fire, rereading the fairy tales her mother once told her. In her dreams, someday the fairies will steal her away, as they are said to do. When she meets the dark and dangerous fairy Sidhean, she believes that her wish may be granted.

The day that Ash meets Kaisa, the King's Huntress, her heart begins to change. Instead of chasing fairies, Ash learns to hunt with Kaisa. Though their friendship is as delicate as a new bloom, it reawakens Ash's capacity for love-and her desire to live. But Sidhean has already claimed Ash for his own, and she must make a choice between fairy tale dreams and true love.

Entrancing, empowering, and romantic, Ash is about the connection between life and love, and solitude and death, where transformation can come from even the deepest grief.",fantasy
639,The Case for Faith: A Journalist Investigates the Toughest Objections to Christianity,Lee Strobel,4.21,"33,156",557,NA,0,"Was God telling the truth when he said, ""You will seek me and find me when you seek me with all your heart""?In his #1 best-seller The Case for Christ, Lee Strobel examined the claims of Christ, reaching the hard-won verdict that Jesus is God's unique son. In The Case for Faith, Strobel turns his skills to the most persistent emotional objections to belief--the eight ""heart Was God telling the truth when he said, ""You will seek me and find me when you seek me with all your heart""?In his #1 best-seller The Case for Christ, Lee Strobel examined the claims of Christ, reaching the hard-won verdict that Jesus is God's unique son. In The Case for Faith, Strobel turns his skills to the most persistent emotional objections to belief--the eight ""heart barriers"" to faith. The Case for Faith is for those who may be feeling attracted to Jesus but who are faced with difficult questions standing squarely in their path. For Christians, it will deepen their convictions and give them fresh confidence in discussing Christianity with even their most skeptical friends.""Everyone--seekers, doubters, fervent believers--benefits when Lee Strobel hits the road in search of answers, as he does again in The Case for Faith. In the course of his probing interviews, some of the toughest intellectual obstacles to faith fall away.""--Luis Palau",christian
640,Space Vulture,Gary K. Wolf John J. Myers,3.13,118,30,NA,0,"After a lifetime of friendship, two small-town boys who grew to have very different lives and careers have teamed up to travel back in time and conquer the universe.
Â
Determined to recapture the science fiction of their youthânot as it was, but as it should have beenâGary K. Wolf, the creator of Roger Rabbit, and his best friend, John J. Myers, the Roman Catholic Archbishop After a lifetime of friendship, two small-town boys who grew to have very different lives and careers have teamed up to travel back in time and conquer the universe.
Â
Determined to recapture the science fiction of their youthânot as it was, but as it should have beenâGary K. Wolf, the creator of Roger Rabbit, and his best friend, John J. Myers, the Roman Catholic Archbishop of Newark, New Jersey, now transport readers to the far reaches of the galaxy. There, the mere mention of the pirate known as Space Vulture strikes fear into every heart. A hardworking colonistâs only hope is that the dauntless lawman, Marshal Victor Corsaire, will rocket to the rescue.
Â
Come along for the ride and discover all the adventure, suspense, wonder, and fun that Wolf and Myers first found in science fiction fifty years ago, and now share with everyone in this rollicking tale of the spaceways.Â",science-fiction
641,Abraham Lincoln: Vampire Hunter,Seth Grahame-Smith,3.70,"138,323","12,480",336,1,"Indiana, 1818. Moonlight falls through the dense woods that surround a one-room cabin, where a nine-year-old Abraham Lincoln kneels at his suffering mother's bedside. She's been stricken with something the old-timers call ""Milk Sickness.""

""My baby boy..."" she whispers before dying.

Only later will the grieving Abe learn that his mother's fatal affliction was actually the wor Indiana, 1818. Moonlight falls through the dense woods that surround a one-room cabin, where a nine-year-old Abraham Lincoln kneels at his suffering mother's bedside. She's been stricken with something the old-timers call ""Milk Sickness.""

""My baby boy..."" she whispers before dying.

Only later will the grieving Abe learn that his mother's fatal affliction was actually the work of a vampire.

When the truth becomes known to young Lincoln, he writes in his journal, ""henceforth my life shall be one of rigorous study and devotion. I shall become a master of mind and body. And this mastery shall have but one purpose..."" Gifted with his legendary height, strength, and skill with an ax, Abe sets out on a path of vengeance that will lead him all the way to the White House.

While Abraham Lincoln is widely lauded for saving a Union and freeing millions of slaves, his valiant fight against the forces of the undead has remained in the shadows for hundreds of years. That is, until Seth Grahame-Smith stumbled upon The Secret Journal of Abraham Lincoln, and became the first living person to lay eyes on it in more than 140 years.

Using the journal as his guide and writing in the grand biographical style of Doris Kearns Goodwin and David McCullough, Seth has reconstructed the true life story of our greatest president for the first time-all while revealing the hidden history behind the Civil War and uncovering the role vampires played in the birth, growth, and near-death of our nation.",fiction
642,The Cult of Perfection: Making Peace with Your Inner Overachiever,Cooper Lawrence,2.68,25,8,NA,0,"For some women, success is a relative term. One in six women is an overachiever, constantly striving to do more, better, faster, and look fabulous at all times--so if you are looking around the room at your five closest friends thinking they're all slackers, it's you! You know who you are: the successful woman who feels competitive with her own friends and family members; For some women, success is a relative term. One in six women is an overachiever, constantly striving to do more, better, faster, and look fabulous at all times--so if you are looking around the room at your five closest friends thinking they're all slackers, it's you! You know who you are: the successful woman who feels competitive with her own friends and family members; the stick-thin athlete who won't stop working out; the guilt-ridden executive who always feels she has to do more than others to stay ahead; the grown-up ""Little Miss Perfect"" who can't stop being the Stepford wife and mother. No matter how hard you try, no matter how much you achieve, your life remains totally out of balance. Achievements should not be the total measure of how a woman feels about herself.
Syndicated radio talk-show host Cooper Lawrence has been there. With humor and compassion, she helps readers assess the overachiever's goals, their states of mind, the pressure from their families . . . and lets them know it's not a bad thing to be an overachiever--some people are just born that way! Cooper's book defines the physical and emotional effects of someone who suffers from the big ""O,"" explains why she does it, and offers a reality check and advice on creating balance. With common sense and ""Tales from the Treadmill"" case studies, this book explores the best ways to do it all and still achieve real success--self-acceptance.",self-help
643,What the Bleep Do We Know!?: Discovering the Endless Possibilities for Altering Your Everyday Reality,William Arntz Betsy Chasse Mark Vicente,4.26,"11,899",170,NA,0,"Gravity sometimes doesn't work.
Some things are both waves and particles. . .at the same time.
Electrons simply disappear . . . all the time. If the universe is this wild and unpredictable, so full of possibility, why are your thoughts about your own life so limited? Hundreds of years ago, science and religion split apart; they became antagonists in the great game of expla Gravity sometimes doesn't work.
Some things are both waves and particles. . .at the same time.
Electrons simply disappear . . . all the time. If the universe is this wild and unpredictable, so full of possibility, why are your thoughts about your own life so limited? Hundreds of years ago, science and religion split apart; they became antagonists in the great game of explanation and discovery. But science and religion are two sides of the same coin. They both help explain the universe, our place in the great plan and the meaning of our lives. In fact, they can only begin to do that adequately when they work together.

What the Bleep Do We Know?!TM is a book of amazing science. With the help of more than a dozen research and theoretical scientists, it takes you through the looking glass of quantum physics into a universe that is more bizarre and alive than ever imagined. Then it takes you beyond, into the outer-inner edges of our scientific knowledge of consciousness, perception, body chemistry and brain structure. What is a thought made of? What is reality made of? And most importantly, how does a thought change the nature of reality?

This science leads not just to the material world, but deep into the realm of spirituality. If observation affects the outcome, we aren't merely part of the universe, but participants in it. If thoughts are more than random neural firings, than consciousness is more than an anatomical accident. A higher power exists, but is it truly out there? Where is the dividing line between out there and in here?

This is not a book of definitive answers. This is a book of mind stretching questions. It is a book that shows you not the path, but the endless possibilities. Do you think you have to go to the same job every day, do the same errands, think the same thoughts, feel the same way? Well, think again.",non-fiction
644,Stronger Together,Hillary Rodham Clinton Tim Kaine,3.55,340,52,NA,0,"For more than a year, Hillary Clinton has laid out an ambitious agenda to improve the lives of the American people and make our country stronger and safer. Stronger Together presents that agenda in full, relating stories from the American people and outlining the Clinton/Kaine campaignâs plans on everything from apprenticeships to the Zika virus, including:

-Building an ec For more than a year, Hillary Clinton has laid out an ambitious agenda to improve the lives of the American people and make our country stronger and safer. Stronger Together presents that agenda in full, relating stories from the American people and outlining the Clinton/Kaine campaignâs plans on everything from apprenticeships to the Zika virus, including:

-Building an economy that works for everyone, not just those at the top.

-Making the biggest investment in good-paying jobs since World War II, including infrastructure, manufacturing, clean energy, and small business.

-Making debt-free college a reality and tackling the student debt crisis.

-Defeating ISIS, strengthening our alliances, and keeping our military strong.

-Breaking down the barriers that hold Americans back by reforming our broken immigration system, ending mass incarceration, protecting voting rights, and fixing our campaign finance system.

-Putting families first through universal, affordable health care; paid family and medical leave, and affordable child care.

Stronger Together offers specific solutions and a bold vision for building a more perfect union.",politics
645,The Epic of Gilgamesh,Anonymous N.K. Sandars John Maier John H. Marks Morris Jastrow Jr. Herbert Mason,3.71,"87,671","4,719",453,0,"Miraculously preserved on clay tablets dating back as much as four thousand years, the poem of Gilgamesh, king of Uruk, is the worldâs oldest epic, predating Homer by many centuries. The story tells of Gilgameshâs adventures with the wild man Enkidu, and of his arduous journey to the ends of the earth in quest of the Babylonian Noah and the secret of immortality. Alongside Miraculously preserved on clay tablets dating back as much as four thousand years, the poem of Gilgamesh, king of Uruk, is the worldâs oldest epic, predating Homer by many centuries. The story tells of Gilgameshâs adventures with the wild man Enkidu, and of his arduous journey to the ends of the earth in quest of the Babylonian Noah and the secret of immortality. Alongside its themes of family, friendship and the duties of kings, theÂ Epic of GilgameshÂ is, above all, about mankindâs eternal struggle with the fear of death.

The Babylonian version has been known for over a century, but linguists are still deciphering new fragments in Akkadian and Sumerian.",classics
646,Napoleon Dynamite's The Twelve Days of Christmas,Bob Elser,ok,3,0,NA,0,"More About Twelve Days of Christmas

Everybody knows the Twelve Days of Christmas, and this is Napoleon Dynamite's inimitable take on the beloved traditional carol. Napoleon's version reflects his world, so the customary bells a-ringing and Lords a-leaping, etc., give way to Nessies swimming, quesadillas and, of course, FIVE DE-LIC-IOUS BASS. Anyone familiar with Napoleon wi More About Twelve Days of Christmas

Everybody knows the Twelve Days of Christmas, and this is Napoleon Dynamite's inimitable take on the beloved traditional carol. Napoleon's version reflects his world, so the customary bells a-ringing and Lords a-leaping, etc., give way to Nessies swimming, quesadillas and, of course, FIVE DE-LIC-IOUS BASS. Anyone familiar with Napoleon will instantly recognize the offbeat humor that made the movie a cult classic. Pretty much the perfect stocking stuffer!

Napoleon Dynamite and 2007 Twentieth Century Fox Film Corporation and Paramount Pictures Corporation. All Rights Reserved.",NA
647,The New Dare to Discipline,James C. Dobson,3.99,"2,256",160,We,0,"Why are boundaries so important? Do children really want limits set on their behavior? Is it okay to spank my child, or will it lead him to hit others and become a violent person? Join the millions of caring parents who have found much-needed answers to their questions in the wisdom of parenting expert and family counselor Dr. James Dobson. ""The New Dare to Discipline"" is Why are boundaries so important? Do children really want limits set on their behavior? Is it okay to spank my child, or will it lead him to hit others and become a violent person? Join the millions of caring parents who have found much-needed answers to their questions in the wisdom of parenting expert and family counselor Dr. James Dobson. ""The New Dare to Discipline"" is a revised and updated edition of the classic bestseller, designed to help you lead your children through the tough job of growing up. This practical, reassuring guide will teach you how to meet your childrenâs needs of love, trust, affectionâand discipline.",parenting
648,Les caves du Vatican,AndrÃ© Gide,3.64,"2,644",175,NA,0,Publisher's series: Le Livre de poche Publisher's series: Le Livre de poche,fiction
649,Teardrop,Lauren Kate,3.58,"25,969","2,576",192,1,"Never, ever cry...

Seventeen-year-old Eureka won't let anyone close enough to feel her pain. After her mother was killed in a freak accident, the things she used to love hold no meaning. She wants to escape, but one thing holds her back: Ander, the boy who is everywhere she goes, whose turquoise eyes are like the ocean. And then Eureka uncovers an ancient tale of romance an Never, ever cry...

Seventeen-year-old Eureka won't let anyone close enough to feel her pain. After her mother was killed in a freak accident, the things she used to love hold no meaning. She wants to escape, but one thing holds her back: Ander, the boy who is everywhere she goes, whose turquoise eyes are like the ocean. And then Eureka uncovers an ancient tale of romance and heartbreak, about a girl who cried an entire continent into the sea. Suddenly her mother's death and Ander's appearance seem connected, and her life takes on dark undercurrents that don't make sense. Can everything you love be washed away?",fantasy
650,Go Set a Watchman,Harper Lee,3.32,"249,983","30,643",177,2,"From Harper Lee comes a landmark new novel set two decades after her beloved Pulitzer Prize-winning masterpiece, To Kill a Mockingbird. Maycomb, Alabama. Twenty-six-year-old Jean Louise Finchâ""Scout""âreturns home from New York City to visit her aging father, Atticus. Set against the backdrop of the civil rights tensions and political turmoil that were transforming the Sout From Harper Lee comes a landmark new novel set two decades after her beloved Pulitzer Prize-winning masterpiece, To Kill a Mockingbird. Maycomb, Alabama. Twenty-six-year-old Jean Louise Finchâ""Scout""âreturns home from New York City to visit her aging father, Atticus. Set against the backdrop of the civil rights tensions and political turmoil that were transforming the South, Jean Louise's homecoming turns bittersweet when she learns disturbing truths about her close-knit family, the town and the people dearest to her. Memories from her childhood flood back, and her values and assumptions are thrown into doubt. Featuring many of the iconic characters from To Kill a Mockingbird, Go Set a Watchman perfectly captures a young woman, and a world, in a painful yet necessary transition out of the illusions of the pastâa journey that can be guided only by one's conscience. Written in the mid-1950s, Go Set a Watchman imparts a fuller, richer understanding and appreciation of Harper Lee. Here is an unforgettable novel of wisdom, humanity, passion, humor and effortless precisionâa profoundly affecting work of art that is both wonderfully evocative of another era and relevant to our own times. It not only confirms the enduring brilliance of To Kill a Mockingbird, but also serves as its essential companion, adding depth, context and new meaning to an American classic.",fiction
651,Cross Bones,Kathy Reichs,3.89,"28,019","1,121",566,0,"A gripping and explosive thriller from internationally acclaimed forensic anthropologist and New York Times bestselling author Kathy Reichs, featuring Temperance Brennan and Detective Andrew Ryan on the trail of a modern murder and an ancient biblical mystery.

Examining a badly decomposed corpse is de rigueur for forensic anthropologist Temperance Brennan. But puzzling dama A gripping and explosive thriller from internationally acclaimed forensic anthropologist and New York Times bestselling author Kathy Reichs, featuring Temperance Brennan and Detective Andrew Ryan on the trail of a modern murder and an ancient biblical mystery.

Examining a badly decomposed corpse is de rigueur for forensic anthropologist Temperance Brennan. But puzzling damage on the body of a shooting victim, an Orthodox Jewish man, suggests this is no ordinary Montreal murder. When a stranger slips Tempe a photograph of a skeleton unearthed at an archaeological site, Tempe uncovers chilling ties between the dead man and secrets long buried in the dust of Israel. Traveling there with Detective Andrew Ryan, Tempe plunges into an international mystery as old as Jesus, and centered on the controversial discovery of Christ's tomb. Has a mastermind lured her into an elaborate hoax? If not, Tempe may be on the brink of rewriting two thousand years of historyâif she can survive the foes dead set on burying her.",mystery
